caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
20060103,0.016341,0.016340,0.015027,0.015023,11699545700.00,500,11540511600.00,500,1268.80,0.016430
20060104,0.003931,0.003736,0.006375,0.006284,11740829600.00,499,11697131300.00,499,1273.46,0.003673
20060105,0.000028,0.000021,0.000621,0.000611,11745619900.00,500,11745378700.00,500,1273.48,0.000016
20060106,0.009559,0.009322,0.010100,0.009988,11855262700.00,500,11745619900.00,500,1285.45,0.009399
20060109,0.003710,0.003708,0.005676,0.005673,11899300800.00,500,11855262700.00,500,1290.15,0.003656
20060110,-0.000340,-0.000394,0.000430,0.000379,11894617400.00,500,11899300800.00,500,1289.69,-0.000357
20060111,0.003637,0.003496,0.002224,0.002079,11936204900.00,500,11894617400.00,500,1294.18,0.003481
20060112,-0.006328,-0.006336,-0.006196,-0.006212,11860576900.00,500,11936204900.00,500,1286.06,-0.006274
20060113,0.001146,0.001141,0.001139,0.001122,11874096000.00,500,11860576900.00,500,1287.61,0.001205
20060117,-0.003727,-0.003727,-0.004485,-0.004485,11829840600.00,500,11874096000.00,500,1282.93,-0.003635
20060118,-0.003855,-0.003962,-0.001077,-0.001109,11782968000.00,500,11829840600.00,500,1277.93,-0.003897
20060119,0.005627,0.005621,0.007452,0.007443,11849198300.00,500,11782968000.00,500,1285.04,0.005564
20060120,-0.018242,-0.018251,-0.015819,-0.015822,11632937000.00,500,11849198300.00,500,1261.49,-0.018326
20060123,0.001952,0.001938,0.002861,0.002848,11655825500.00,500,11632937000.00,500,1263.82,0.001847
20060124,0.002346,0.002333,0.006606,0.006595,11683020400.00,500,11655825500.00,500,1266.86,0.002405
20060125,-0.001663,-0.001684,-0.001970,-0.002012,11663569700.00,500,11683020400.00,500,1264.68,-0.001721
20060126,0.007313,0.007284,0.008012,0.007956,11748525000.00,500,11663569700.00,500,1273.83,0.007235
20060127,0.007846,0.007748,0.006934,0.006830,11839069300.00,500,11748525000.00,500,1283.72,0.007764
20060130,0.001336,0.001291,0.000291,0.000175,11854349600.00,500,11839069300.00,500,1285.20,0.001153
20060131,-0.004009,-0.004011,-0.003774,-0.003779,11786499400.00,500,11854349600.00,500,1280.08,-0.003984
20060201,0.001960,0.001844,0.002229,0.002129,11812444300.00,500,11790431100.00,500,1282.46,0.001859
20060202,-0.008613,-0.008871,-0.008613,-0.008682,11707652000.00,500,11812444300.00,500,1270.84,-0.009061
20060203,-0.005509,-0.005579,-0.005683,-0.005733,11641545300.00,500,11707652000.00,500,1264.03,-0.005359
20060206,0.000660,0.000644,0.003149,0.003102,11648995500.00,500,11641545300.00,500,1265.02,0.000783
20060207,-0.008058,-0.008087,-0.008298,-0.008332,11554788600.00,500,11648995500.00,500,1254.78,-0.008095
20060208,0.009058,0.008649,0.007172,0.007053,11654869700.00,500,11554788600.00,500,1265.65,0.008663
20060209,-0.001368,-0.001420,-0.001777,-0.001840,11638325100.00,500,11654869700.00,500,1263.78,-0.001478
20060210,0.002512,0.002463,0.001566,0.001487,11666346400.00,500,11638325100.00,500,1266.99,0.002540
20060213,-0.003194,-0.003338,-0.003254,-0.003433,11627497900.00,500,11666346400.00,500,1262.86,-0.003260
20060214,0.010232,0.010112,0.009979,0.009898,11745107200.00,500,11627497900.00,500,1275.53,0.010033
20060215,0.003883,0.003637,0.003762,0.003519,11787809500.00,500,11745107200.00,500,1280.00,0.003504
20060216,0.007384,0.007320,0.008499,0.008477,11874091600.00,500,11787809500.00,500,1289.38,0.007328
20060217,-0.001742,-0.001750,-0.001250,-0.001278,11853224300.00,500,11874091600.00,500,1287.24,-0.001660
20060221,-0.003292,-0.003297,-0.003404,-0.003416,11813768400.00,500,11853224300.00,500,1283.03,-0.003271
20060222,0.007578,0.007484,0.008864,0.008777,11902184200.00,500,11813768400.00,500,1292.67,0.007513
20060223,-0.003421,-0.003677,-0.003036,-0.003088,11859214900.00,500,11902184200.00,500,1287.79,-0.003775
20060224,0.001314,0.001169,0.000244,0.000149,11870766100.00,500,11859214900.00,500,1289.43,0.001274
20060227,0.003841,0.003667,0.003926,0.003719,11914837500.00,500,11871298900.00,500,1294.12,0.003637
20060228,-0.010479,-0.010492,-0.010916,-0.010936,11816345400.00,500,11914837500.00,500,1280.66,-0.010401
20060301,0.008457,0.008191,0.009253,0.009145,11916351300.00,500,11816345400.00,500,1291.24,0.008261
20060302,-0.001631,-0.001645,-0.002333,-0.002363,11896750200.00,500,11916351300.00,500,1289.14,-0.001626
20060303,-0.001352,-0.001372,-0.002227,-0.002255,11891851500.00,500,11908433000.00,500,1287.23,-0.001482
20060306,-0.006979,-0.007019,-0.008733,-0.008807,11808356900.00,500,11891851500.00,500,1278.26,-0.006968
20060307,-0.001836,-0.001883,-0.004081,-0.004145,11770479700.00,500,11792696900.00,499,1275.88,-0.001862
20060308,0.002283,0.001999,0.001665,0.001421,11794015300.00,500,11770479700.00,499,1278.47,0.002030
20060309,-0.004849,-0.004868,-0.004009,-0.004039,11752958900.00,500,11794015300.00,499,1272.23,-0.004881
20060310,0.007390,0.007387,0.008151,0.008144,11839550500.00,500,11752958900.00,500,1281.58,0.007349
20060313,0.002234,0.001934,0.002512,0.002293,11862044000.00,500,11839550500.00,500,1284.13,0.001990
20060314,0.010364,0.010364,0.011587,0.011587,11985016700.00,500,11862044000.00,500,1297.48,0.010396
20060315,0.004471,0.004381,0.006101,0.006005,12037629500.00,500,11985016700.00,500,1303.02,0.004270
20060316,0.002011,0.001988,0.002125,0.002065,12061558500.00,500,12037629500.00,500,1305.33,0.001773
20060317,0.001535,0.001530,0.002552,0.002534,12080010100.00,500,12061558500.00,500,1307.25,0.001471
20060320,-0.001426,-0.001428,-0.003133,-0.003162,12062734800.00,500,12080010100.00,500,1305.08,-0.001660
20060321,-0.006015,-0.006026,-0.006416,-0.006443,11990040300.00,500,12062734800.00,500,1297.23,-0.006015
20060322,0.005919,0.005899,0.005655,0.005607,12060793200.00,500,11990040300.00,500,1305.04,0.006021
20060323,-0.002579,-0.002583,-0.001035,-0.001041,12031702000.00,500,12060793200.00,500,1301.67,-0.002582
20060324,0.000929,0.000929,0.002170,0.002170,12043811400.00,500,12031702000.00,500,1302.95,0.000983
20060327,-0.001102,-0.001102,-0.000897,-0.000897,12030540900.00,500,12043811400.00,500,1301.61,-0.001028
20060328,-0.006381,-0.006389,-0.004312,-0.004335,11953609200.00,500,12030540900.00,500,1293.23,-0.006438
20060329,0.007607,0.007431,0.009235,0.009015,12042435300.00,500,11953609200.00,500,1302.89,0.007470
20060330,-0.002014,-0.002071,-0.003052,-0.003112,12017498300.00,500,12042435300.00,500,1300.25,-0.002026
20060331,-0.004060,-0.004066,-0.003553,-0.003562,11949724700.00,500,12017498300.00,500,1294.83,-0.004168
20060403,0.002187,0.002179,0.001095,0.001075,12048833100.00,500,12005199000.00,500,1297.81,0.002301
20060404,0.006185,0.006086,0.005138,0.005116,12122157000.00,500,12048833100.00,500,1305.93,0.006257
20060405,0.004393,0.004294,0.005492,0.005410,12174204800.00,500,12122157000.00,500,1311.56,0.004311
20060406,-0.001739,-0.001976,-0.001100,-0.001215,12150142900.00,500,12174204800.00,500,1309.04,-0.001921
20060407,-0.010410,-0.010418,-0.010212,-0.010223,12023643900.00,500,12150142900.00,500,1295.50,-0.010343
20060410,0.000812,0.000789,-0.000378,-0.000434,12030181300.00,500,12008949800.00,499,1296.60,0.000849
20060411,-0.007571,-0.007741,-0.009431,-0.009551,11937057200.00,500,12030181300.00,500,1286.57,-0.007736
20060412,0.001395,0.001385,0.001728,0.001707,11951339600.00,500,11937057200.00,500,1288.12,0.001205
20060413,0.000549,0.000546,0.001191,0.001187,11957873000.00,500,11951339600.00,500,1289.12,0.000776
20060417,-0.002936,-0.002936,-0.002255,-0.002255,11922966100.00,500,11957873000.00,500,1285.33,-0.002940
20060418,0.017268,0.017265,0.018246,0.018243,12128815700.00,500,11922966100.00,500,1307.65,0.017365
20060419,0.001975,0.001883,0.003444,0.003422,12151659000.00,500,12128815700.00,500,1309.93,0.001744
20060420,0.001144,0.001112,0.002133,0.002105,12168162100.00,500,12154627100.00,500,1311.46,0.001168
20060421,-0.000263,-0.000275,-0.001655,-0.001660,12164640800.00,500,12168162100.00,500,1311.28,-0.000137
20060424,-0.002285,-0.002300,-0.002629,-0.002648,12124225400.00,500,12153499200.00,500,1308.11,-0.002417
20060425,-0.004814,-0.004814,-0.004032,-0.004032,12065876100.00,500,12124225400.00,500,1301.74,-0.004870
20060426,0.002912,0.002810,0.002850,0.002729,12099875900.00,500,12065876100.00,500,1305.41,0.002819
20060427,0.003428,0.003156,0.000774,0.000615,12138068300.00,500,12099875900.00,500,1309.72,0.003302
20060428,0.000130,0.000110,0.000597,0.000560,12120838900.00,500,12138068300.00,500,1310.61,0.000680
20060501,-0.004030,-0.004032,-0.004312,-0.004324,12071975500.00,500,12120838900.00,500,1305.19,-0.004135
20060502,0.006031,0.006031,0.005768,0.005768,12144827700.00,500,12071975500.00,500,1313.21,0.006145
20060503,-0.003810,-0.003996,-0.001997,-0.002144,12096294900.00,500,12144827700.00,500,1307.85,-0.004082
20060504,0.003361,0.003324,0.004241,0.004189,12136618400.00,500,12096294900.00,500,1312.25,0.003364
20060505,0.010378,0.010358,0.010013,0.009995,12269272500.00,500,12136618400.00,500,1325.76,0.010295
20060508,-0.000732,-0.000816,0.000849,0.000748,12259492400.00,500,12269272500.00,500,1324.66,-0.000830
20060509,0.000369,0.000355,-0.001310,-0.001349,12263839100.00,500,12259492400.00,500,1325.14,0.000362
20060510,-0.001231,-0.001658,-0.000288,-0.000433,12243454400.00,500,12263839100.00,500,1322.85,-0.001728
20060511,-0.012812,-0.012967,-0.013208,-0.013370,12084692400.00,500,12243454400.00,500,1305.92,-0.012798
20060512,-0.011258,-0.011326,-0.011823,-0.011944,11947816900.00,500,12084692400.00,500,1291.24,-0.011241
20060515,0.002776,0.002659,0.000654,0.000592,11979581200.00,500,11947816900.00,500,1294.50,0.002525
20060516,-0.001848,-0.001862,-0.003858,-0.003882,11957277900.00,500,11979581200.00,500,1292.08,-0.001869
20060517,-0.016619,-0.016912,-0.016122,-0.016315,11755044000.00,500,11957277900.00,500,1270.32,-0.016841
20060518,-0.006328,-0.006373,-0.006015,-0.006034,11679707100.00,500,11760872100.00,500,1261.81,-0.006699
20060519,0.004042,0.004042,0.005518,0.005518,11725679800.00,500,11679707100.00,500,1267.03,0.004137
20060522,-0.003819,-0.003821,-0.005575,-0.005582,11680874200.00,500,11725679800.00,500,1262.07,-0.003915
20060523,-0.004235,-0.004247,-0.005064,-0.005095,11631260800.00,500,11680874200.00,500,1256.58,-0.004350
20060524,0.001800,0.001762,0.000540,0.000487,11651756800.00,500,11631260800.00,500,1258.57,0.001584
20060525,0.011691,0.011571,0.011325,0.011270,11786578700.00,500,11651756800.00,500,1272.88,0.011370
20060526,0.005726,0.005596,0.006930,0.006825,11852507000.00,500,11786578700.00,500,1280.16,0.005719
20060530,-0.015789,-0.015889,-0.014790,-0.014969,11664179000.00,500,11852507000.00,500,1259.84,-0.015873
20060531,0.008296,0.007938,0.010482,0.010346,11766925100.00,500,11664179000.00,500,1270.09,0.008136
20060601,0.012175,0.012148,0.012805,0.012758,11909917600.00,500,11766925100.00,500,1285.71,0.012298
20060602,0.001792,0.001790,0.000390,0.000386,11930776600.00,500,11910261500.00,500,1288.22,0.001952
20060605,-0.017655,-0.017700,-0.018959,-0.019043,11719601600.00,500,11930776600.00,500,1265.29,-0.017800
20060606,-0.001243,-0.001288,-0.003181,-0.003215,11706956500.00,500,11722056400.00,500,1263.85,-0.001138
20060607,-0.005803,-0.006003,-0.005204,-0.005464,11636676400.00,500,11706956500.00,500,1256.15,-0.006092
20060608,0.001489,0.001431,0.000282,0.000213,11653333400.00,500,11636676400.00,500,1257.93,0.001417
20060609,-0.004422,-0.004422,-0.002701,-0.002701,11601801000.00,500,11653333400.00,500,1252.30,-0.004476
20060612,-0.012678,-0.012701,-0.015717,-0.015726,11454995100.00,500,11601801000.00,500,1236.40,-0.012697
20060613,-0.009978,-0.010245,-0.011368,-0.011548,11337641800.00,500,11454995100.00,500,1223.69,-0.010280
20060614,0.005326,0.005292,0.005033,0.004938,11397645800.00,500,11337641800.00,500,1230.04,0.005189
20060615,0.021335,0.021312,0.024861,0.024807,11640555200.00,500,11397645800.00,500,1256.16,0.021235
20060616,-0.003563,-0.003566,-0.004224,-0.004235,11598833600.00,500,11640555200.00,500,1251.54,-0.003678
20060619,-0.008887,-0.008887,-0.010082,-0.010082,11495755900.00,500,11598833600.00,500,1240.14,-0.009109
20060620,-0.000005,-0.000023,-0.001226,-0.001298,11495495800.00,500,11495755900.00,500,1240.12,-0.000016
20060621,0.009863,0.009835,0.011664,0.011612,11608554000.00,500,11495495800.00,500,1252.20,0.009741
20060622,-0.005087,-0.005314,-0.005315,-0.005337,11546864500.00,500,11608554000.00,500,1245.60,-0.005271
20060623,-0.000932,-0.000936,0.000569,0.000562,11535089100.00,500,11546864500.00,500,1244.50,-0.000883
20060626,0.004783,0.004783,0.004293,0.004293,11590256400.00,500,11535089100.00,500,1250.56,0.004869
20060627,-0.009043,-0.009051,-0.011264,-0.011287,11485356100.00,500,11590256400.00,500,1239.20,-0.009084
20060628,0.005639,0.005450,0.004427,0.004198,11552045700.00,500,11489433600.00,500,1246.00,0.005487
20060629,0.021357,0.021308,0.023200,0.023148,11798199200.00,500,11552045700.00,500,1272.87,0.021565
20060630,-0.001923,-0.001933,0.001359,0.001341,11764522000.00,500,11798199200.00,500,1270.20,-0.002098
20060703,0.007765,0.007656,0.005714,0.005673,11854595000.00,500,11764522000.00,500,1280.19,0.007865
20060705,-0.007198,-0.007315,-0.010169,-0.010284,11767878600.00,500,11854595000.00,500,1270.91,-0.007249
20060706,0.002673,0.002420,0.001308,0.001190,11796357900.00,500,11767878600.00,500,1274.08,0.002494
20060707,-0.006819,-0.006819,-0.007838,-0.007838,11715724600.00,500,11796357900.00,500,1265.48,-0.006750
20060710,0.001586,0.001576,0.000246,0.000219,11734053800.00,500,11715724600.00,500,1267.34,0.001470
20060711,0.004022,0.003957,0.003990,0.003953,11780484500.00,500,11734053800.00,500,1272.52,0.004087
20060712,-0.010929,-0.011040,-0.010989,-0.011088,11650426000.00,500,11780484500.00,500,1258.60,-0.010939
20060713,-0.013011,-0.013027,-0.014332,-0.014356,11498654800.00,500,11650426000.00,500,1242.29,-0.012959
20060714,-0.005010,-0.005013,-0.006991,-0.006995,11441015600.00,500,11498654800.00,500,1236.20,-0.004902
20060717,-0.001411,-0.001411,-0.001319,-0.001319,11424822000.00,500,11441015600.00,500,1234.49,-0.001383
20060718,0.001942,0.001925,-0.000129,-0.000138,11446902300.00,500,11429737900.00,500,1236.86,0.001920
20060719,0.018576,0.018474,0.019096,0.019068,11658371100.00,500,11446902300.00,500,1259.81,0.018555
20060720,-0.008438,-0.008439,-0.011814,-0.011817,11559985000.00,500,11658371100.00,500,1249.13,-0.008477
20060721,-0.006877,-0.006890,-0.010856,-0.010861,11480390900.00,500,11559985000.00,500,1240.29,-0.007077
20060724,0.016571,0.016542,0.017621,0.017597,11670235300.00,500,11480390900.00,500,1260.91,0.016625
20060725,0.006597,0.006597,0.007906,0.007906,11747236600.00,500,11670235300.00,500,1268.88,0.006321
20060726,-0.000387,-0.000397,-0.001111,-0.001128,11742572400.00,500,11747236600.00,500,1268.40,-0.000378
20060727,-0.004176,-0.004331,-0.007067,-0.007198,11691749600.00,500,11742572400.00,500,1263.20,-0.004100
20060728,0.012279,0.012234,0.013229,0.013120,11833497200.00,500,11691749600.00,500,1278.55,0.012152
20060731,-0.001447,-0.001456,-0.000650,-0.000675,11792742300.00,500,11833497200.00,500,1276.66,-0.001478
20060801,-0.004591,-0.004591,-0.006305,-0.006305,11735118100.00,500,11790145500.00,500,1270.92,-0.004496
20060802,0.006216,0.006065,0.007029,0.006898,11806287200.00,500,11735118100.00,500,1278.55,0.006004
20060803,0.001721,0.001419,0.004967,0.004870,11823069700.00,500,11806287200.00,500,1280.27,0.001345
20060804,-0.000530,-0.000540,-0.000989,-0.001016,11815581400.00,500,11823069700.00,500,1279.36,-0.000711
20060807,-0.002774,-0.002818,-0.003266,-0.003328,11782324200.00,500,11815581400.00,500,1275.77,-0.002806
20060808,-0.003224,-0.003294,-0.004826,-0.004911,11743480800.00,500,11782324200.00,500,1271.48,-0.003363
20060809,-0.004192,-0.004464,-0.005860,-0.005992,11690715900.00,500,11743480800.00,500,1265.95,-0.004349
20060810,0.004944,0.004769,0.006697,0.006654,11746437900.00,500,11690715900.00,500,1271.81,0.004629
20060811,-0.003862,-0.003997,-0.005618,-0.005740,11699925500.00,500,11746920100.00,500,1266.74,-0.003986
20060814,0.001336,0.001276,0.001995,0.001867,11714944600.00,500,11699925500.00,500,1268.21,0.001160
20060815,0.013633,0.013525,0.016722,0.016656,11873395300.00,500,11714944600.00,500,1285.58,0.013696
20060816,0.007743,0.007475,0.012646,0.012477,11962147800.00,500,11873395300.00,500,1295.43,0.007662
20060817,0.001772,0.001739,0.002576,0.002512,11982953400.00,500,11962147800.00,500,1297.48,0.001582
20060818,0.003713,0.003713,0.001626,0.001626,12025075600.00,500,11982953400.00,500,1302.30,0.003715
20060821,-0.003634,-0.003634,-0.005927,-0.005927,11981379600.00,500,12025075600.00,500,1297.52,-0.003670
20060822,0.000837,0.000837,0.000881,0.000881,11991402100.00,500,11981379600.00,500,1298.82,0.001002
20060823,-0.004445,-0.004528,-0.005887,-0.005989,11940419000.00,500,11991402100.00,500,1292.99,-0.004489
20060824,0.002327,0.002306,0.000894,0.000849,11967953300.00,500,11940419000.00,500,1296.06,0.002374
20060825,-0.000648,-0.000752,-0.000712,-0.000742,11958927800.00,500,11967953300.00,500,1295.09,-0.000748
20060828,0.005286,0.005286,0.006848,0.006848,12022145800.00,500,11958927800.00,500,1301.78,0.005166
20060829,0.002227,0.002066,0.004262,0.004112,12046698100.00,500,12022145800.00,500,1304.28,0.001920
20060830,0.000458,0.000012,0.001219,0.000981,12046848000.00,500,12046698100.00,500,1304.27,-0.000008
20060831,-0.000215,-0.000228,0.001703,0.001676,12005081900.00,500,12046848000.00,500,1303.82,-0.000345
20060901,0.005495,0.005479,0.004752,0.004736,12070725000.00,500,12005081900.00,500,1311.01,0.005515
20060905,0.001805,0.001755,0.002330,0.002273,12092040300.00,500,12070725000.00,500,1313.25,0.001709
20060906,-0.009614,-0.009774,-0.011193,-0.011406,11971869700.00,500,12092040300.00,500,1300.26,-0.009891
20060907,-0.004711,-0.004759,-0.005150,-0.005227,11914889700.00,500,11971869700.00,500,1294.02,-0.004799
20060908,0.003973,0.003973,0.005881,0.005881,11959059500.00,500,11914889700.00,500,1298.92,0.003787
20060911,0.000631,0.000585,0.001166,0.001126,11966734300.00,500,11959059500.00,500,1299.54,0.000477
20060912,0.010463,0.010451,0.014152,0.014124,12091800900.00,500,11966734300.00,500,1313.11,0.010442
20060913,0.004132,0.003836,0.005416,0.005173,12138183300.00,500,12091800900.00,500,1318.07,0.003777
20060914,-0.001123,-0.001171,-0.001797,-0.001861,12123972100.00,500,12138183300.00,500,1316.28,-0.001358
20060915,0.002670,0.002668,0.003145,0.003140,12156314300.00,500,12123972100.00,500,1319.87,0.002727
20060918,0.000980,0.000971,0.000280,0.000256,12165482200.00,500,12156314300.00,500,1321.18,0.000993
20060919,-0.002129,-0.002139,-0.002974,-0.003002,12139627900.00,500,12165482200.00,500,1318.31,-0.002172
20060920,0.005368,0.005337,0.005489,0.005406,12204418100.00,500,12139627900.00,500,1325.18,0.005211
20060921,-0.005158,-0.005370,-0.006241,-0.006258,12138880500.00,500,12204418100.00,500,1318.03,-0.005395
20060922,-0.002552,-0.002552,-0.003787,-0.003787,12107817000.00,500,12138880500.00,500,1314.78,-0.002466
20060925,0.008747,0.008747,0.010281,0.010281,12213723700.00,500,12107817000.00,500,1326.37,0.008815
20060926,0.007516,0.007497,0.006265,0.006221,12305284300.00,500,12213723700.00,500,1336.34,0.007517
20060927,0.000458,0.000271,0.000505,0.000254,12308622200.00,500,12305284300.00,500,1336.59,0.000187
20060928,0.001996,0.001974,0.001698,0.001662,12332914700.00,500,12308622200.00,500,1339.15,0.001915
20060929,-0.002545,-0.002553,-0.003516,-0.003527,12287172200.00,500,12332914700.00,500,1335.85,-0.002464
20061002,-0.003403,-0.003425,-0.002970,-0.003009,12223447500.00,500,12284784200.00,500,1331.32,-0.003391
20061003,0.002116,0.002111,0.000320,0.000307,12249249000.00,500,12223447500.00,500,1334.11,0.002096
20061004,0.012186,0.011959,0.012903,0.012767,12395737400.00,500,12249249000.00,500,1350.22,0.012075
20061005,0.002456,0.002181,0.004625,0.004507,12422774700.00,500,12395737400.00,500,1353.22,0.002222
20061006,-0.002666,-0.002666,-0.003504,-0.003504,12389234800.00,500,12422774700.00,500,1349.58,-0.002690
20061009,0.000848,0.000848,0.002410,0.002410,12399739300.00,500,12389234800.00,500,1350.66,0.000800
20061010,0.002047,0.002016,0.002631,0.002593,12424734100.00,500,12399739300.00,500,1353.42,0.002043
20061011,-0.002461,-0.002561,-0.001945,-0.002021,12392910000.00,500,12424734100.00,500,1349.95,-0.002564
20061012,0.009525,0.009513,0.010503,0.010479,12510806100.00,500,12392910000.00,500,1362.83,0.009541
20061013,0.002007,0.002004,0.001821,0.001815,12534937400.00,500,12510806100.00,500,1365.62,0.002047
20061016,0.002565,0.002559,0.005454,0.005432,12567010400.00,500,12534937400.00,500,1369.05,0.002512
20061017,-0.003710,-0.003710,-0.005085,-0.005085,12520387700.00,500,12567010400.00,500,1364.05,-0.003652
20061018,0.001525,0.001437,0.000025,0.000002,12538377100.00,500,12520387700.00,500,1365.96,0.001400
20061019,0.000659,0.000621,0.000172,0.000128,12546168400.00,500,12538377100.00,500,1366.96,0.000732
20061020,0.001424,0.001410,-0.001715,-0.001725,12563942900.00,500,12546168400.00,500,1368.60,0.001200
20061023,0.006464,0.006451,0.005961,0.005948,12645300500.00,500,12563942900.00,500,1377.02,0.006152
20061024,0.000292,0.000292,0.001537,0.001537,12648989900.00,500,12645300500.00,500,1377.38,0.000261
20061025,0.003276,0.003263,0.003175,0.003148,12690292200.00,500,12648989900.00,500,1382.22,0.003514
20061026,0.005140,0.005074,0.006372,0.006053,12754681400.00,500,12690292200.00,500,1389.08,0.004963
20061027,-0.008419,-0.008555,-0.008278,-0.008384,12645512800.00,500,12754681400.00,500,1377.34,-0.008452
20061030,0.000385,0.000347,0.002870,0.002757,12649859500.00,500,12645512800.00,500,1377.93,0.000428
20061031,-0.000015,-0.000015,-0.000290,-0.000290,12650036400.00,500,12649859500.00,500,1377.94,0.000007
20061101,-0.007139,-0.007267,-0.008158,-0.008260,12557264700.00,500,12650036400.00,500,1367.81,-0.007352
20061102,-0.000248,-0.000509,-0.000195,-0.000283,12550871400.00,500,12557264700.00,500,1367.34,-0.000344
20061103,-0.002315,-0.002384,-0.002954,-0.002998,12519718500.00,500,12550871400.00,500,1364.30,-0.002223
20061106,0.011245,0.011215,0.011826,0.011752,12679592300.00,500,12528710600.00,500,1379.78,0.011346
20061107,0.002231,0.002210,0.002262,0.002238,12707623400.00,500,12679592300.00,500,1382.84,0.002218
20061108,0.002306,0.002063,0.002903,0.002765,12733833400.00,500,12707623400.00,500,1385.72,0.002083
20061109,-0.005224,-0.005425,-0.004900,-0.004967,12665148000.00,500,12733833400.00,500,1378.33,-0.005333
20061110,0.001826,0.001826,0.003990,0.003990,12705801100.00,500,12667266000.00,500,1380.90,0.001865
20061113,0.002777,0.002542,0.003556,0.003345,12738104100.00,500,12705801100.00,500,1384.42,0.002549
20061114,0.006538,0.006414,0.007236,0.007153,12819809100.00,500,12738104100.00,500,1393.22,0.006356
20061115,0.002720,0.002487,0.003858,0.003658,12851694200.00,500,12819809100.00,500,1396.57,0.002405
20061116,0.002256,0.002229,0.003132,0.003095,12880344200.00,500,12851694200.00,500,1399.76,0.002284
20061117,0.000995,0.000991,-0.000847,-0.000859,12902224800.00,500,12886831600.00,500,1401.20,0.001029
20061120,-0.000435,-0.000456,-0.000285,-0.000326,12882445900.00,500,12892441600.00,500,1400.50,-0.000500
20061121,0.001679,0.001632,0.003020,0.002973,12903464600.00,500,12882445900.00,500,1402.81,0.001649
20061122,0.002671,0.002599,0.004366,0.004268,12937008400.00,500,12903464600.00,500,1406.09,0.002338
20061124,-0.003604,-0.003706,-0.002571,-0.002613,12889028600.00,500,12937008400.00,500,1400.95,-0.003656
20061127,-0.013792,-0.013792,-0.015544,-0.015544,12711293800.00,500,12889028600.00,500,1381.90,-0.013598
20061128,0.003569,0.003363,0.002101,0.001950,12754044100.00,500,12711293800.00,500,1386.72,0.003488
20061129,0.009591,0.009146,0.010336,0.010000,12870697600.00,500,12754044100.00,500,1399.48,0.009202
20061130,0.000785,0.000772,0.002591,0.002562,12854566800.00,500,12870697600.00,500,1400.63,0.000822
